date,race_no,tier,axis1,axis2,cands,res,hit_3t,hit_3f,inv,ret,conf,track_name,jcd,active,bet_yen_eff,daily_capped,daily_cap_k,daily_cap_rank,daily_cap_priority,tier_raw,a_pruned,a_prune_reason,wave_cm,ret_if_bet,hit_3t_if_bet,hit_3f_if_bet,two_axis,cand_policy,cand_len,cand_invalid,cand_invalid_reason,filter_excluded,filter_excluded_reason
2025-10-02,1,SKIP,1,4,6-2,,0,0,0,0,0.884928,びわこ,11,0,0,0,10,,conf,S,0,,,6200,0,1,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,4,1,5-2,,0,0,0,0,0.811274,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,2,3,1-4,,0,0,0,0,0.829039,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,6,1,5-3,,0,0,0,0,0.867183,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,1,6,4-5,,0,0,0,0,0.837995,びわこ,11,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,6,SKIP,4,6,3-1,,0,0,0,0,0.858364,びわこ,11,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,7,SKIP,3,1,4-6,,0,0,0,0,0.823634,びわこ,11,0,0,0,10,,conf,A,1,race_5_8,,3900,0,1,0,v12,2,0,,,
2025-10-02,8,SKIP,5,4,2-1,,0,0,0,0,0.833558,びわこ,11,0,0,0,10,,conf,A,1,race_5_8,,3500,0,1,0,v12,2,0,,,
2025-10-02,9,SKIP,5,1,2-6,,0,0,0,0,0.816805,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,1,2,3-4,,0,0,0,0,0.836327,びわこ,11,0,0,0,10,,conf,A,0,,,3400,0,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,1,2,4-3,,0,0,0,0,0.873115,びわこ,11,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,6,1,2-5,,0,0,0,0,0.857255,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,1,SKIP,3,5,2-6,,0,0,0,0,0.813598,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,5,4,3-1,,0,0,0,0,0.795623,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,2,5,3-4,,0,0,0,0,0.855908,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,6,1,2-4,,0,0,0,0,0.815784,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,4,1,2-5,,0,0,0,0,0.853372,下関,19,0,0,0,10,,conf,A,1,race_5_8,,8200,1,1,1,v12,2,0,,,
2025-10-02,6,SKIP,3,6,2-4,,0,0,0,0,0.758808,下関,19,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,7,SKIP,1,2,4-6,,0,0,0,0,0.856903,下関,19,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,8,SKIP,4,1,5-2,,0,0,0,0,0.83408,下関,19,0,0,0,10,,conf,A,1,race_5_8,,10500,0,1,0,v12,2,0,,,
2025-10-02,9,SKIP,3,1,5-6,,0,0,0,0,0.874168,下関,19,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,3,5,4-2,,0,0,0,0,0.856181,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,1,5,3-2,,0,0,0,0,0.832065,下関,19,0,0,0,10,,conf,A,0,,,17900,1,1,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,3,5,2-4,,0,0,0,0,0.816475,下関,19,0,0,0,10,,conf,A,0,,,906900,1,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,1,SKIP,2,3,4-5,,0,0,0,0,0.834035,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,5,2,1-3,,0,0,0,0,0.847284,住之江,12,0,0,0,10,,conf,A,0,,,4000,0,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,2,4,3-6,,0,0,0,0,0.765352,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,5,3,6-2,,0,0,0,0,0.826691,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,3,6,2-1,,0,0,0,0,0.803772,住之江,12,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,6,SKIP,2,5,6-1,,0,0,0,0,0.779445,住之江,12,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,7,SKIP,5,4,3-6,,0,0,0,0,0.823601,住之江,12,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,8,SKIP,1,4,6-2,,0,0,0,0,0.847234,住之江,12,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,9,SKIP,1,2,6-3,,0,0,0,0,0.799664,住之江,12,0,0,0,10,,conf,A,0,,,32300,1,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,4,1,2-5,,0,0,0,0,0.826147,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,2,3,1-4,,0,0,0,0,0.770701,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,5,4,1-3,,0,0,0,0,0.810091,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,1,SKIP,1,3,4-6,,0,0,0,0,0.86521,唐津,23,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,2,3,4-1,,0,0,0,0,0.867488,唐津,23,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,1,3,6-4,,0,0,0,0,0.869752,唐津,23,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,6,4,2-1,,0,0,0,0,0.831273,唐津,23,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,2,1,4-6,,0,0,0,0,0.832721,唐津,23,0,0,0,10,,conf,A,1,race_5_8,,14500,0,1,0,v12,2,0,,,
2025-10-02,6,SKIP,3,4,2-1,,0,0,0,0,0.839476,唐津,23,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,7,SKIP,5,3,2-6,,0,0,0,0,0.826516,唐津,23,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,8,SKIP,6,4,5-2,,0,0,0,0,0.877489,唐津,23,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,9,SKIP,4,6,5-2,,0,0,0,0,0.826446,唐津,23,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,6,4,3-5,,0,0,0,0,0.799296,唐津,23,0,0,0,10,,conf,A,0,,,11300,0,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,6,2,5-3,,0,0,0,0,0.837751,唐津,23,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,3,6,1-5,,0,0,0,0,0.846404,唐津,23,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,1,SKIP,4,2,6-5,,0,0,0,0,0.755368,多摩川,5,0,0,1,10,,conf,A,0,,,0,0,0,1,v12,2,0,,0.0,
2025-10-02,2,A,4,2,5-3,,0,0,10000,0,0.867796,多摩川,5,1,10000,0,10,2,conf,A,0,,,0,0,0,1,v12,2,0,,0.0,
2025-10-02,3,SKIP,1,5,6-3,,0,0,0,0,0.824606,多摩川,5,0,0,1,10,,conf,A,0,,,0,0,0,1,v12,2,0,,0.0,
2025-10-02,4,S,3,2,6-1,,0,1,10000,43200,0.882568,多摩川,5,1,10000,0,10,1,conf,S,0,,,43200,0,1,0,v12,2,0,,0.0,
2025-10-02,5,SKIP,6,5,4-2,,0,0,0,0,0.779212,多摩川,5,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,6,SKIP,6,3,1-2,,0,0,0,0,0.828411,多摩川,5,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,7,SKIP,5,4,6-3,,0,0,0,0,0.852563,多摩川,5,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,8,SKIP,6,2,4-3,,0,0,0,0,0.84928,多摩川,5,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,9,A,3,1,2-6,,0,0,10000,0,0.852472,多摩川,5,1,10000,0,10,4,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,10,A,4,2,6-1,,0,0,10000,0,0.829541,多摩川,5,1,10000,0,10,10,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,11,A,3,2,6-5,,0,0,10000,0,0.841009,多摩川,5,1,10000,0,10,6,conf,A,0,,,0,0,0,1,v12,2,0,,0.0,
2025-10-02,12,SKIP,3,2,6-5,,0,0,0,0,0.775169,多摩川,5,0,0,1,10,,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,1,SKIP,6,3,1-5,,0,0,0,0,0.816004,大村,24,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,5,2,1-4,,0,0,0,0,0.848373,大村,24,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,3,6,4-1,,0,0,0,0,0.869196,大村,24,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,1,6,4-5,,0,0,0,0,0.853733,大村,24,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,1,5,2-3,,0,0,0,0,0.876227,大村,24,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,6,SKIP,1,2,6-4,,0,0,0,0,0.84322,大村,24,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,7,SKIP,2,1,4-3,,0,0,0,0,0.872262,大村,24,0,0,0,10,,conf,S,0,,,21300,1,1,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,8,SKIP,4,1,6-5,,0,0,0,0,0.880963,大村,24,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,9,SKIP,3,2,6-1,,0,0,0,0,0.841242,大村,24,0,0,0,10,,conf,A,0,,,109500,1,1,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,5,2,3-1,,0,0,0,0,0.849541,大村,24,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,6,5,2-1,,0,0,0,0,0.767098,大村,24,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,1,2,3-5,,0,0,0,0,0.831253,大村,24,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,1,SKIP,5,2,1-4,,0,0,0,0,0.820787,平和島,4,0,0,1,10,,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,2,A,6,3,4-5,,0,0,10000,0,0.854349,平和島,4,1,10000,0,10,3,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,3,A,3,4,2-5,,1,1,10000,98300,0.84467,平和島,4,1,10000,0,10,5,conf,A,0,,,98300,1,1,1,v12,2,0,,0.0,
2025-10-02,4,A,3,4,2-5,,0,1,10000,9300,0.837441,平和島,4,1,10000,0,10,9,conf,A,0,,,9300,0,1,0,v12,2,0,,0.0,
2025-10-02,5,SKIP,1,3,4-2,,0,0,0,0,0.838308,平和島,4,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,6,SKIP,5,6,2-1,,0,0,0,0,0.848312,平和島,4,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,7,SKIP,1,3,5-6,,0,0,0,0,0.769338,平和島,4,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,8,SKIP,4,2,6-1,,0,0,0,0,0.766075,平和島,4,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,9,SKIP,6,1,5-3,,0,0,0,0,0.823202,平和島,4,0,0,1,10,,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,10,A,6,3,5-1,,0,0,10000,0,0.838029,平和島,4,1,10000,0,10,8,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,11,SKIP,2,4,1-6,,0,0,0,0,0.798806,平和島,4,0,0,1,10,,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,12,A,2,6,1-5,,0,0,10000,0,0.838666,平和島,4,1,10000,0,10,7,conf,A,0,,,0,0,0,0,v12,2,0,,0.0,
2025-10-02,1,SKIP,6,1,4-3,,0,0,0,0,0.786137,江戸川,3,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,1,5,3-4,,0,0,0,0,0.850557,江戸川,3,0,0,0,10,,conf,A,0,,,3400,0,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,6,4,5-2,,0,0,0,0,0.864492,江戸川,3,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,1,4,5-6,,0,0,0,0,0.86968,江戸川,3,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,3,1,4-2,,0,0,0,0,0.82168,江戸川,3,0,0,0,10,,conf,A,1,race_5_8,,19400,1,1,1,v12,2,0,,,
2025-10-02,6,SKIP,5,2,4-3,,0,0,0,0,0.865038,江戸川,3,0,0,0,10,,conf,A,1,race_5_8,,7400,0,1,1,v12,2,0,,,
2025-10-02,7,SKIP,3,1,6-5,,0,0,0,0,0.815696,江戸川,3,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,8,SKIP,3,1,2-4,,0,0,0,0,0.883533,江戸川,3,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,9,SKIP,2,1,3-5,,0,0,0,0,0.838468,江戸川,3,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,5,3,2-1,,0,0,0,0,0.858641,江戸川,3,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,1,4,2-6,,0,0,0,0,0.873111,江戸川,3,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,6,1,3-2,,0,0,0,0,0.844865,江戸川,3,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,1,SKIP,1,5,3-2,,0,0,0,0,0.81814,浜名湖,6,0,0,0,10,,conf,A,0,,,4900,0,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,3,4,6-5,,0,0,0,0,0.833418,浜名湖,6,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,5,1,3-2,,0,0,0,0,0.771496,浜名湖,6,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,1,5,3-2,,0,0,0,0,0.778025,浜名湖,6,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,4,5,1-2,,0,0,0,0,0.855942,浜名湖,6,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,6,SKIP,6,5,3-1,,0,0,0,0,0.886011,浜名湖,6,0,0,0,10,,conf,S,0,,,2400,0,1,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,7,SKIP,2,1,4-5,,0,0,0,0,0.82763,浜名湖,6,0,0,0,10,,conf,A,1,race_5_8,,15200,0,1,0,v12,2,0,,,
2025-10-02,8,SKIP,1,4,3-5,,0,0,0,0,0.807115,浜名湖,6,0,0,0,10,,conf,A,1,race_5_8,,31600,1,1,0,v12,2,0,,,
2025-10-02,9,SKIP,3,2,1-4,,0,0,0,0,0.738221,浜名湖,6,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,2,4,3-6,,0,0,0,0,0.82329,浜名湖,6,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,3,1,2-4,,0,0,0,0,0.819188,浜名湖,6,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,1,2,4-6,,0,0,0,0,0.868501,浜名湖,6,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,1,SKIP,1,4,5-2,,0,0,0,0,0.846495,若松,20,0,0,0,10,,conf,A,0,,,4900,0,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,4,1,3-2,,0,0,0,0,0.872183,若松,20,0,0,0,10,,conf,S,0,,,68600,1,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,2,4,6-3,,0,0,0,0,0.868385,若松,20,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,1,6,2-3,,0,0,0,0,0.782643,若松,20,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,2,4,1-6,,0,0,0,0,0.824455,若松,20,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,6,SKIP,3,1,6-5,,0,0,0,0,0.871847,若松,20,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,7,SKIP,2,1,5-4,,0,0,0,0,0.728168,若松,20,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-02,8,SKIP,2,3,6-5,,0,0,0,0,0.822737,若松,20,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-02,9,SKIP,3,5,1-6,,0,0,0,0,0.858644,若松,20,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,1,2,3-4,,0,0,0,0,0.862303,若松,20,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,4,1,6-3,,0,0,0,0,0.848346,若松,20,0,0,0,10,,conf,A,0,,,153500,1,1,0,v12,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,6,2,1-3,,0,0,0,0,0.854164,若松,20,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-02,1,SKIP,1,4,5-2,,0,0,0,0,0.836836,鳴門,14,0,0,0,10,,conf,A,0,,,0,0,0,0,motor_nat,2,0,,1.0,exclude_jcd
2025-10-02,2,SKIP,3,6,4-2,,0,0,0,0,0.795887,鳴門,14,0,0,0,10,,conf,A,0,,,0,0,0,1,motor_nat,2,0,,1.0,exclude_jcd
2025-10-02,3,SKIP,3,4,1-6,,0,0,0,0,0.830781,鳴門,14,0,0,0,10,,conf,A,0,,,0,0,0,1,motor_nat,2,0,,1.0,exclude_jcd
2025-10-02,4,SKIP,3,6,5-2,,0,0,0,0,0.817135,鳴門,14,0,0,0,10,,conf,A,0,,,0,0,0,1,motor_nat,2,0,,1.0,exclude_jcd
2025-10-02,5,SKIP,3,2,6-1,,0,0,0,0,0.815545,鳴門,14,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,motor_nat,2,0,,,
2025-10-02,6,SKIP,6,5,2-1,,0,0,0,0,0.828492,鳴門,14,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,motor_nat,2,0,,,
2025-10-02,7,SKIP,6,4,5-1,,0,0,0,0,0.854725,鳴門,14,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,motor_nat,2,0,,,
2025-10-02,8,SKIP,6,1,3-5,,0,0,0,0,0.779035,鳴門,14,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,motor_nat,2,0,,,
2025-10-02,9,SKIP,1,2,5-6,,0,0,0,0,0.845186,鳴門,14,0,0,0,10,,conf,A,0,,,2100,0,1,1,motor_nat,2,0,,1.0,exclude_jcd
2025-10-02,10,SKIP,1,4,2-3,,0,0,0,0,0.823199,鳴門,14,0,0,0,10,,conf,A,0,,,6200,0,1,0,motor_nat,2,0,,1.0,exclude_jcd
2025-10-02,11,SKIP,1,4,5-2,,0,0,0,0,0.800642,鳴門,14,0,0,0,10,,conf,A,0,,,4600,0,1,1,motor_nat,2,0,,1.0,exclude_jcd
2025-10-02,12,SKIP,1,4,5-2,,0,0,0,0,0.703815,鳴門,14,0,0,0,10,,conf,A,0,,,0,0,0,1,motor_nat,2,0,,1.0,exclude_jcd
2025-10-03,1,SKIP,1,2,5-3,,0,0,0,0,0.846174,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,2,SKIP,3,2,6-5,,0,0,0,0,0.857688,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,3,SKIP,5,4,3-2,,0,0,0,0,0.79684,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,4,SKIP,6,2,4-5,,0,0,0,0,0.829268,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,5,SKIP,1,4,2-5,,0,0,0,0,0.857269,びわこ,11,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-03,6,SKIP,2,4,3-5,,0,0,0,0,0.85101,びわこ,11,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-03,7,SKIP,4,2,6-5,,0,0,0,0,0.880119,びわこ,11,0,0,0,10,,conf,S,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,8,SKIP,5,6,1-4,,0,0,0,0,0.839435,びわこ,11,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-03,9,SKIP,5,6,3-2,,0,0,0,0,0.860772,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,10,SKIP,3,1,6-2,,0,0,0,0,0.849839,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,11,SKIP,1,2,6-5,,0,0,0,0,0.862605,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,12,SKIP,6,1,2-5,,0,0,0,0,0.83446,びわこ,11,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,1,SKIP,2,3,4-5,,0,0,0,0,0.820425,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,2,SKIP,6,3,5-1,,0,0,0,0,0.820054,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,3,SKIP,4,1,6-5,,0,0,0,0,0.840432,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,4,SKIP,6,2,3-1,,0,0,0,0,0.86215,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,5,SKIP,1,2,6-5,,0,0,0,0,0.858037,下関,19,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,0,v12,2,0,,,
2025-10-03,6,SKIP,1,3,6-2,,0,0,0,0,0.758962,下関,19,0,0,0,10,,conf,A,1,race_5_8,,3200,0,1,1,v12,2,0,,,
2025-10-03,7,SKIP,1,6,4-2,,0,0,0,0,0.85746,下関,19,0,0,0,10,,conf,A,1,race_5_8,,0,0,0,1,v12,2,0,,,
2025-10-03,8,SKIP,2,1,4-3,,0,0,0,0,0.815323,下関,19,0,0,0,10,,conf,A,1,race_5_8,,4700,0,1,0,v12,2,0,,,
2025-10-03,9,SKIP,3,2,5-6,,0,0,0,0,0.809336,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-03,10,SKIP,3,2,5-6,,0,0,0,0,0.807134,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,11,SKIP,2,1,4-3,,0,0,0,0,0.839327,下関,19,0,0,0,10,,conf,A,0,,,14400,1,1,1,v12,2,0,,1.0,exclude_jcd
2025-10-03,12,SKIP,5,1,4-3,,0,0,0,0,0.815915,下関,19,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,1,SKIP,2,1,3-4,,0,0,0,0,0.846822,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
2025-10-03,2,SKIP,6,4,3-2,,0,0,0,0,0.753095,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,1,v12,2,0,,1.0,exclude_jcd
2025-10-03,3,SKIP,3,4,1-5,,0,0,0,0,0.825028,住之江,12,0,0,0,10,,conf,A,0,,,0,0,0,0,v12,2,0,,1.0,exclude_jcd
