date,track_name,jcd,race_no,combo_3t,payout_3t,combo_3f,payout_3f,url,status
2025-10-02,江戸川,3,1,5-6-2,57880,2=5=6,3740,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=1,ok
2025-10-02,江戸川,3,2,3-5-1,4520,1=3=5,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=2,ok
2025-10-02,江戸川,3,3,1-3-5,2820,1=3=5,980,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=3,ok
2025-10-02,江戸川,3,4,1-4-3,1540,1=3=4,390,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=4,ok
2025-10-02,江戸川,3,5,1-3-4,800,1=3=4,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=5,ok
2025-10-02,江戸川,3,6,3-2-5,4150,2=3=5,740,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=6,ok
2025-10-02,江戸川,3,7,1-3-4,1850,1=3=4,760,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=7,ok
2025-10-02,江戸川,3,8,1-3-5,1390,1=3=5,460,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=8,ok
2025-10-02,江戸川,3,9,2-3-4,940,2=3=4,490,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=9,ok
2025-10-02,江戸川,3,10,1-2-3,1250,1=2=3,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=10,ok
2025-10-02,江戸川,3,11,1-3-5,1990,1=3=5,1070,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=11,ok
2025-10-02,江戸川,3,12,1-5-6,3600,1=5=6,1920,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=03&rno=12,ok
2025-10-02,平和島,4,1,1-4-2,1300,1=2=4,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=1,ok
2025-10-02,平和島,4,2,6-1-3,7200,1=3=6,860,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=2,ok
2025-10-02,平和島,4,3,3-4-2,4430,2=3=4,970,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=3,ok
2025-10-02,平和島,4,4,4-2-3,13480,2=3=4,930,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=4,ok
2025-10-02,平和島,4,5,1-2-4,800,1=2=4,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=5,ok
2025-10-02,平和島,4,6,1-6-4,3840,1=4=6,1090,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=6,ok
2025-10-02,平和島,4,7,3-2-1,3340,1=2=3,250,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=7,ok
2025-10-02,平和島,4,8,1-3-2,3190,1=2=3,830,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=8,ok
2025-10-02,平和島,4,9,1-5-3,3460,1=3=5,470,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=9,ok
2025-10-02,平和島,4,10,1-2-5,5650,1=2=5,1400,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=10,ok
2025-10-02,平和島,4,11,3-4-5,6370,3=4=5,4230,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=11,ok
2025-10-02,平和島,4,12,1-2-5,800,1=2=5,370,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=04&rno=12,ok
2025-10-02,多摩川,5,1,1-3-2,1870,1=2=3,680,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=1,ok
2025-10-02,多摩川,5,2,1-5-4,2350,1=4=5,520,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=2,ok
2025-10-02,多摩川,5,3,1-5-2,1760,1=2=5,580,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=3,ok
2025-10-02,多摩川,5,4,2-3-6,8750,2=3=6,4320,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=4,ok
2025-10-02,多摩川,5,5,2-4-6,10310,2=4=6,2320,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=5,ok
2025-10-02,多摩川,5,6,1-2-3,760,1=2=3,400,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=6,ok
2025-10-02,多摩川,5,7,1-2-6,2380,1=2=6,1470,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=7,ok
2025-10-02,多摩川,5,8,2-4-5,6610,2=4=5,2760,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=8,ok
2025-10-02,多摩川,5,9,1-4-5,4220,1=4=5,2090,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=9,ok
2025-10-02,多摩川,5,10,1-3-2,730,1=2=3,290,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=10,ok
2025-10-02,多摩川,5,11,1-3-4,590,1=3=4,290,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=11,ok
2025-10-02,多摩川,5,12,1-2-3,1020,1=2=3,540,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=05&rno=12,ok
2025-10-02,浜名湖,6,1,1-2-5,1020,1=2=5,490,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=1,ok
2025-10-02,浜名湖,6,2,1-2-4,1990,1=2=4,660,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=2,ok
2025-10-02,浜名湖,6,3,1-3-4,1380,1=3=4,740,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=3,ok
2025-10-02,浜名湖,6,4,1-4-3,2990,1=3=4,570,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=4,ok
2025-10-02,浜名湖,6,5,2-1-5,4480,1=2=5,490,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=5,ok
2025-10-02,浜名湖,6,6,1-5-6,620,1=5=6,240,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=6,ok
2025-10-02,浜名湖,6,7,1-5-2,5790,1=2=5,1520,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=7,ok
2025-10-02,浜名湖,6,8,1-4-5,700,1=4=5,360,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=8,ok
2025-10-02,浜名湖,6,9,1-3-4,860,1=3=4,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=9,ok
2025-10-02,浜名湖,6,10,1-5-3,6280,1=3=5,1710,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=10,ok
2025-10-02,浜名湖,6,11,2-1-4,6590,1=2=4,980,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=11,ok
2025-10-02,浜名湖,6,12,1-3-6,2490,1=3=6,1230,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=06&rno=12,ok
2025-10-02,びわこ,11,1,1-2-4,1240,1=2=4,620,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=1,ok
2025-10-02,びわこ,11,2,1-3-4,770,1=3=4,280,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=2,ok
2025-10-02,びわこ,11,3,1-2-4,1420,1=2=4,830,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=3,ok
2025-10-02,びわこ,11,4,6-1-4,7970,1=4=6,1440,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=4,ok
2025-10-02,びわこ,11,5,1-4-2,780,1=2=4,330,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=5,ok
2025-10-02,びわこ,11,6,4-3-1,11390,1=3=4,880,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=6,ok
2025-10-02,びわこ,11,7,3-6-1,2440,1=3=6,390,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=7,ok
2025-10-02,びわこ,11,8,2-4-5,1530,2=4=5,350,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=8,ok
2025-10-02,びわこ,11,9,1-4-2,1430,1=2=4,380,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=9,ok
2025-10-02,びわこ,11,10,1-3-2,910,1=2=3,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=10,ok
2025-10-02,びわこ,11,11,1-2-6,1170,1=2=6,600,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=11,ok
2025-10-02,びわこ,11,12,1-4-2,1130,1=2=4,280,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=11&rno=12,ok
2025-10-02,住之江,12,1,4-1-6,64640,1=4=6,13670,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=1,ok
2025-10-02,住之江,12,2,1-2-5,840,1=2=5,400,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=2,ok
2025-10-02,住之江,12,3,3-2-5,2270,2=3=5,950,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=3,ok
2025-10-02,住之江,12,4,3-1-5,1690,1=3=5,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=4,ok
2025-10-02,住之江,12,5,1-3-2,1460,1=2=3,560,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=5,ok
2025-10-02,住之江,12,6,1-4-2,4660,1=2=4,1000,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=6,ok
2025-10-02,住之江,12,7,5-1-6,4610,1=5=6,1280,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=7,ok
2025-10-02,住之江,12,8,2-1-5,37990,1=2=5,2490,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=8,ok
2025-10-02,住之江,12,9,1-2-3,710,1=2=3,390,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=9,ok
2025-10-02,住之江,12,10,2-1-6,1930,1=2=6,330,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=10,ok
2025-10-02,住之江,12,11,1-3-4,2250,1=3=4,1400,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=11,ok
2025-10-02,住之江,12,12,1-3-6,2880,1=3=6,2010,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=12&rno=12,ok
2025-10-02,鳴門,14,1,5-6-3,155540,3=5=6,20420,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=1,ok
2025-10-02,鳴門,14,2,1-2-6,460,1=2=6,120,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=2,ok
2025-10-02,鳴門,14,3,1-3-6,3400,1=3=6,880,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=3,ok
2025-10-02,鳴門,14,4,1-4-5,6980,1=4=5,1860,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=4,ok
2025-10-02,鳴門,14,5,3-6-1,4030,1=3=6,360,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=5,ok
2025-10-02,鳴門,14,6,1-4-5,2700,1=4=5,930,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=6,ok
2025-10-02,鳴門,14,7,6-2-5,12510,2=5=6,2440,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=7,ok
2025-10-02,鳴門,14,8,5-3-6,6230,3=5=6,1530,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=8,ok
2025-10-02,鳴門,14,9,5-1-2,4570,1=2=5,210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=9,ok
2025-10-02,鳴門,14,10,1-2-4,1100,1=2=4,620,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=10,ok
2025-10-02,鳴門,14,11,1-2-4,750,1=2=4,460,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=11,ok
2025-10-02,鳴門,14,12,1-6-3,11860,1=3=6,2550,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=14&rno=12,ok
2025-10-02,下関,19,1,1-3-2,1650,1=2=3,370,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=1,ok
2025-10-02,下関,19,2,4-3-2,12620,2=3=4,1560,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=2,ok
2025-10-02,下関,19,3,2-1-4,3170,1=2=4,1090,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=3,ok
2025-10-02,下関,19,4,1-4-3,4380,1=3=4,1040,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=4,ok
2025-10-02,下関,19,5,1-4-2,350,1=2=4,120,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=5,ok
2025-10-02,下関,19,6,6-5-3,61290,3=5=6,6400,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=6,ok
2025-10-02,下関,19,7,1-2-3,350,1=2=3,230,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=7,ok
2025-10-02,下関,19,8,1-4-5,2440,1=4=5,1050,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=8,ok
2025-10-02,下関,19,9,1-2-5,990,1=2=5,460,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=9,ok
2025-10-02,下関,19,10,3-6-5,58640,3=5=6,14580,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=10,ok
2025-10-02,下関,19,11,1-5-2,740,1=2=5,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=11,ok
2025-10-02,下関,19,12,3-5-4,22160,3=4=5,2050,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=19&rno=12,ok
2025-10-02,若松,20,1,1-2-4,1150,1=2=4,490,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=1,ok
2025-10-02,若松,20,2,4-1-2,1640,1=2=4,300,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=2,ok
2025-10-02,若松,20,3,1-4-2,2150,1=2=4,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=3,ok
2025-10-02,若松,20,4,1-3-2,680,1=2=3,190,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=4,ok
2025-10-02,若松,20,5,1-2-6,1360,1=2=6,760,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=5,ok
2025-10-02,若松,20,6,1-2-3,1000,1=2=3,350,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=6,ok
2025-10-02,若松,20,7,1-3-2,700,1=2=3,180,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=7,ok
2025-10-02,若松,20,8,3-4-2,33640,2=3=4,4030,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=8,ok
2025-10-02,若松,20,9,1-4-3,5110,1=3=4,720,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=9,ok
2025-10-02,若松,20,10,1-2-5,560,1=2=5,280,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=10,ok
2025-10-02,若松,20,11,4-1-3,3760,1=3=4,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=11,ok
2025-10-02,若松,20,12,3-1-2,6670,1=2=3,360,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=20&rno=12,ok
2025-10-02,福岡,22,1,1-5-2,2640,1=2=5,670,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=1,ok
2025-10-02,福岡,22,2,3-2-5,3880,2=3=5,1060,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=2,ok
2025-10-02,福岡,22,3,3-1-2,1520,1=2=3,270,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=3,ok
2025-10-02,福岡,22,4,2-1-3,1400,1=2=3,350,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=4,ok
2025-10-02,福岡,22,5,1-2-4,2910,1=2=4,900,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=5,ok
2025-10-02,福岡,22,6,6-1-2,4880,1=2=6,210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=6,ok
2025-10-02,福岡,22,7,2-1-4,3370,1=2=4,830,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=7,ok
2025-10-02,福岡,22,8,1-5-2,22670,1=2=5,4030,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=8,ok
2025-10-02,福岡,22,9,2-4-5,13470,2=4=5,2140,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=9,ok
2025-10-02,福岡,22,10,1-2-6,1000,1=2=6,730,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=10,ok
2025-10-02,福岡,22,11,1-3-5,1340,1=3=5,1030,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=11,ok
2025-10-02,福岡,22,12,1-2-5,2030,1=2=5,960,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=22&rno=12,ok
2025-10-02,唐津,23,1,4-3-2,16190,2=3=4,4380,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=1,ok
2025-10-02,唐津,23,2,1-2-5,850,1=2=5,270,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=2,ok
2025-10-02,唐津,23,3,3-4-2,4740,2=3=4,1240,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=3,ok
2025-10-02,唐津,23,4,2-1-4,2330,1=2=4,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=4,ok
2025-10-02,唐津,23,5,1-2-6,2600,1=2=6,1450,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=5,ok
2025-10-02,唐津,23,6,3-5-1,9690,1=3=5,1780,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=6,ok
2025-10-02,唐津,23,7,2-1-3,1590,1=2=3,290,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=7,ok
2025-10-02,唐津,23,8,4-2-5,10410,2=4=5,2390,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=8,ok
2025-10-02,唐津,23,9,4-5-1,1480,1=4=5,360,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=9,ok
2025-10-02,唐津,23,10,4-3-6,9360,3=4=6,1130,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=10,ok
2025-10-02,唐津,23,11,5-4-2,34250,2=4=5,4140,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=11,ok
2025-10-02,唐津,23,12,3-1-2,5780,1=2=3,310,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=23&rno=12,ok
2025-10-02,大村,24,1,1-5-3,5410,1=3=5,1030,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=1,ok
2025-10-02,大村,24,2,4-2-3,16750,2=3=4,2110,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=2,ok
2025-10-02,大村,24,3,3-1-4,3770,1=3=4,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=3,ok
2025-10-02,大村,24,4,4-6-3,8540,3=4=6,2060,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=4,ok
2025-10-02,大村,24,5,1-6-5,5790,1=5=6,710,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=5,ok
2025-10-02,大村,24,6,1-3-2,2680,1=2=3,940,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=6,ok
2025-10-02,大村,24,7,1-2-3,860,1=2=3,410,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=7,ok
2025-10-02,大村,24,8,1-6-3,4130,1=3=6,1270,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=8,ok
2025-10-02,大村,24,9,3-2-1,5340,1=2=3,270,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=9,ok
2025-10-02,大村,24,10,1-2-3,440,1=2=3,280,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=10,ok
2025-10-02,大村,24,11,1-2-4,650,1=2=4,280,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=11,ok
2025-10-02,大村,24,12,1-3-6,2630,1=3=6,1690,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251002&jcd=24&rno=12,ok
2025-10-03,平和島,4,1,3-1-5,8320,1=3=5,780,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=1,ok
2025-10-03,平和島,4,2,1-5-2,4860,1=2=5,740,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=2,ok
2025-10-03,平和島,4,3,2-1-4,3530,1=2=4,1190,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=3,ok
2025-10-03,平和島,4,4,1-2-4,2860,1=2=4,880,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=4,ok
2025-10-03,平和島,4,5,1-6-4,2990,1=4=6,960,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=5,ok
2025-10-03,平和島,4,6,2-3-5,2530,2=3=5,700,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=6,ok
2025-10-03,平和島,4,7,2-3-5,7860,2=3=5,3140,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=7,ok
2025-10-03,平和島,4,8,3-1-4,2120,1=3=4,160,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=8,ok
2025-10-03,平和島,4,9,2-3-5,6770,2=3=5,1480,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=9,ok
2025-10-03,平和島,4,10,1-3-2,1110,1=2=3,350,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=10,ok
2025-10-03,平和島,4,11,1-2-5,670,1=2=5,300,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=11,ok
2025-10-03,平和島,4,12,1-2-3,1170,1=2=3,540,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=04&rno=12,ok
2025-10-03,多摩川,5,1,1-4-5,1440,1=4=5,770,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=1,ok
2025-10-03,多摩川,5,2,1-4-3,1210,1=3=4,340,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=2,ok
2025-10-03,多摩川,5,3,1-3-2,760,1=2=3,320,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=3,ok
2025-10-03,多摩川,5,4,1-5-2,2530,1=2=5,760,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=4,ok
2025-10-03,多摩川,5,5,1-2-3,1720,1=2=3,600,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=5,ok
2025-10-03,多摩川,5,6,4-1-2,3160,1=2=4,300,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=6,ok
2025-10-03,多摩川,5,7,4-5-1,10830,1=4=5,1330,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=7,ok
2025-10-03,多摩川,5,8,4-5-2,66210,2=4=5,7000,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=8,ok
2025-10-03,多摩川,5,9,3-1-6,5540,1=3=6,1380,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=9,ok
2025-10-03,多摩川,5,10,1-2-5,1520,1=2=5,800,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=10,ok
2025-10-03,多摩川,5,11,5-4-6,7900,4=5=6,2170,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=11,ok
2025-10-03,多摩川,5,12,6-5-1,158720,1=5=6,2030,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=05&rno=12,ok
2025-10-03,浜名湖,6,1,1-3-2,600,1=2=3,210,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=06&rno=1,ok
2025-10-03,浜名湖,6,2,3-2-6,10290,2=3=6,2200,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=06&rno=2,ok
2025-10-03,浜名湖,6,3,4-3-1,6530,1=3=4,460,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=06&rno=3,ok
2025-10-03,浜名湖,6,4,1-4-2,1580,1=2=4,520,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=06&rno=4,ok
2025-10-03,浜名湖,6,5,1-4-3,2080,1=3=4,620,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=06&rno=5,ok
2025-10-03,浜名湖,6,6,6-1-2,4900,1=2=6,840,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=06&rno=6,ok
2025-10-03,浜名湖,6,7,3-1-5,2450,1=3=5,420,https://www.boatrace.jp/owpc/pc/race/raceresult?hd=20251003&jcd=06&rno=7,ok
